timestamp,0x0000,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0007,0x0008,0x0009,0x000A,0x000B,0x000C,0x000D,0x000E,0x000F,0x0010,0x0011,0x0012,0x0013,0x0014,0x0015,0x0016,0x0017,0x0018,0x0019,0x001A,0x001B,0x001C,0x001D,0x001E,0x001F,0x0020,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002A,0x002B,0x002C,0x002D,0x002E,0x002F,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003A,0x003B,0x003C,0x003D,0x003E,0x003F,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004A,0x004B,0x004C,0x004D,0x004E,0x004F,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056
2026-08-31T17:55:46,0x8003,0x0384,0x037A,0xFFFF,0x070A,0xFFFF,0xFFFF,0x01CF,0x01CF,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007C,0x0ADA,0x0117,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1600,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:47,0x8003,0x0384,0x037A,0xFFFF,0x0709,0xFFFF,0xFFFF,0x01D3,0x01D3,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0257,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007C,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1600,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:49,0x8003,0x0384,0x037A,0xFFFF,0x0709,0xFFFF,0xFFFF,0x01D5,0x01D6,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0257,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007C,0x0AFE,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1600,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:50,0x8003,0x0384,0x037A,0xFFFF,0x070B,0xFFFF,0xFFFF,0x01D1,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0257,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007C,0x0AE6,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:51,0x8003,0x0384,0x037A,0xFFFF,0x0707,0xFFFF,0xFFFF,0x01D3,0x01D3,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:52,0x8003,0x0384,0x037A,0xFFFF,0x0704,0xFFFF,0xFFFF,0x01D2,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AEC,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:53,0x8003,0x0384,0x037A,0xFFFF,0x0703,0xFFFF,0xFFFF,0x01D3,0x01D3,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0257,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:55,0x8003,0x0384,0x037A,0xFFFF,0x0708,0xFFFF,0xFFFF,0x01D1,0x01D1,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AE6,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:56,0x8003,0x0384,0x037A,0xFFFF,0x070A,0xFFFF,0xFFFF,0x01D1,0x01D1,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0257,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AE6,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:57,0x8003,0x0384,0x037A,0xFFFF,0x0707,0xFFFF,0xFFFF,0x01D1,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AE6,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:55:58,0x8003,0x0384,0x037A,0xFFFF,0x070B,0xFFFF,0xFFFF,0x01D2,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x0924,0xFFFF,0xFFFF,0x0257,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AEC,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:00,0x8003,0x0384,0x037A,0xFFFF,0x0708,0xFFFF,0xFFFF,0x01D3,0x01D3,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x0924,0xFFFF,0xFFFF,0x0258,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:01,0x8003,0x0384,0x037A,0xFFFF,0x0705,0xFFFF,0xFFFF,0x01D1,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x0924,0xFFFF,0xFFFF,0x0257,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AE6,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:02,0x8003,0x0384,0x037A,0xFFFF,0x0709,0xFFFF,0xFFFF,0x01D1,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x0924,0xFFFF,0xFFFF,0x0257,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AE6,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:03,0x8003,0x0384,0x037A,0xFFFF,0x0707,0xFFFF,0xFFFF,0x01D3,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0492,0x0488,0xFFFF,0x0924,0xFFFF,0xFFFF,0x0258,0x0257,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007D,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:05,0x8003,0x0384,0x037A,0xFFFF,0x070F,0xFFFF,0xFFFF,0x01D5,0x01D4,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x0924,0xFFFF,0xFFFF,0x0257,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AFE,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:06,0x8003,0x0384,0x037A,0xFFFF,0x0709,0xFFFF,0xFFFF,0x01CF,0x01D1,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0001,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0ADA,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:07,0x8003,0x0384,0x037A,0xFFFF,0x070A,0xFFFF,0xFFFF,0x01D2,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x0924,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AEC,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:08,0x8003,0x0384,0x037A,0xFFFF,0x0703,0xFFFF,0xFFFF,0x01D1,0x01D1,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0488,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AE6,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:09,0x8003,0x0384,0x037A,0xFFFF,0x0706,0xFFFF,0xFFFF,0x01D5,0x01D4,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AFE,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:11,0x8003,0x0384,0x037A,0xFFFF,0x070F,0xFFFF,0xFFFF,0x01D3,0x01D3,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:12,0x8003,0x0384,0x037A,0xFFFF,0x0705,0xFFFF,0xFFFF,0x01D2,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AEC,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:13,0x8003,0x0384,0x037A,0xFFFF,0x0704,0xFFFF,0xFFFF,0x01D3,0x01D2,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0257,0x0258,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:14,0x8003,0x0384,0x037A,0xFFFF,0x070A,0xFFFF,0xFFFF,0x01D0,0x01D1,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0257,0x0257,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AE0,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:16,0x8003,0x0384,0x037A,0xFFFF,0x0705,0xFFFF,0xFFFF,0x01D3,0x01D4,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0258,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AF2,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
2026-08-31T17:56:17,0x8003,0x0384,0x037A,0xFFFF,0x0706,0xFFFF,0xFFFF,0x01D2,0x01D3,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x049C,0x0492,0xFFFF,0x092E,0xFFFF,0xFFFF,0x0258,0x0257,0xFFFF,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0xFFFF,0x0000,0x0000,0x051E,0x0000,0x056E,0x0000,0x0046,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0xFFFF,0x0140,0xFFFF,0xFFFF,0xFFFF,0x007E,0x0AEC,0x0118,0x0002,0x005C,0x001D,0xFFFF,0xFFFF,0x1100,0x1111,0xFF11,0x1111,0xF0F0,0x111F,0x0100,0x0011,0x1001,0x1111,0x0000,0x0F01,0x1F11,0x11FE,0x0011,0x6100,0x1700,0xFF10,0x081F,0x07EA,0x18FF,0x4113,0x9EEC
